dialogue,label
Butters get back to my room! The veracrosses are destablilzing!,2
Butters?? Butters??,2
Butters.,2
Are you okay?,2
"I'm not here, Butters.",2
"This is going to be hard to understand, Butters,  but, you've become trapped in a simulation. None of this...  is real.",2
"Yeahuh huh. I told you never to take the headset off outside the access point, didn't I?! We're actually both in my house right now. You're wearing the headset and I'm talking to you as a computer program. That's why I can... manipulate reality.",2
"You see, in this world, things aren't... what they seam.",2
"Listen to me carefully, Butters. The Oculus Compromise has been streamlined. You can't trust anyone in this reality. Say nothing to no one about the Oculus Rift. If you think they know, they will kill you.",2
How would I know that the nurse is about to walk through that door?,2
"I'm gonna get you back to reality, Butters. But you have to give me time! I've gotta go. The Orion parameters are embellishing. Just stay quiet!",2
"Well? Are you happy, Cartman? Butters is completely traumatized!",1
I'm happy that I totally got away with it.  What's a 911 area code? Hello?,2
With what?,2
"You should probably listen to him, dude.",1
"Uh huh. 'Cause I thought I was messing with Butters, but I'm actually the one trapped in virtual reality.",2
"Guys, tell him you're not computer programs.",2
Maybe we are.,1
"Kyle, just- don't be a dick right now.",2
Do you really think I'm that stupid?! That I believe all of this all along has been me living out some kind of virtual reality fantasy? Fuck you!,2
Are you fucking with me?!,2
"Butters, I'm seriously! Are you fucking with me?!",2
"Because if you are, it's not cool!",2
"Butters, I talked to Oculus Customer Service, and they said I'm the one who's wearing a headset and has forgotten he's in virtual reality!",2
"Oh it's a relief, huh?! Well guess what, Butters! If I'm the one trapped in virtual reality, that means you're nothing but a computer program!",2
"THAT'S RIGHT! And you'd better stop messin' around, Butters, so I can help you out of this! Because you know how I said if you die in virtual reality you die in real life?",2
Well if you get grounded in virtual reality you get grounded in real life too! For EVER!,2
Again?,1
Uh huh.,1
"Butters, Butters, I'm, I'm kind of super busy right now.",1
You found Cartman like this and you think he's somehow trapped in virtual reality?,1
Fuck you!,1
"Get up, Cartman!",1
"Okay, then let's take him to the hospital. You hear that, fatso!  You're goin' to the hospital!",1
"Kyle, maybe this is for real.",0
Fuck you if you're in on this.,1
"In on what?  Ohh,  Fuck you!",0
"Oh. Ah, we're trying to reach Oculus Customer Service.",1
"Yeah, our friend has been missing for a few days, so we went and checked on him, and he's in a coma wearing your headset.",1
Kyle.,1
I don't care!,1
You mean he's actually stuck in virtual reality?!,1
"""Fuck you"" what?",0
He said they're doing a Total Recall.,1
Oh fuck you!,0
You haven't done anything yet!,1
We need help! Our friend is in a coma!,1
"It's okay. Everything is cool. Don't let anyone mess with your head, and it's all going to be fine. You're cool, Eric. You're cool.",2
"Hey Cartman, I need to talk to you.",1
I know. Let's go to the backyard.,2
"Cartman, I'm going to tell you something, and I need you to believe me, even if it seems impossible.",1
Okay Kyle.,2
"Alright, here it goes. Cartman, you aren't really here.",1
"Mmm. And why do you know that, Kyle?",2
"Because I saw you. Okay? In your room, passed out, with a VR headset on. Customer Service said that one of us needed to put on the headset and come get you, and that's why I'm here.",1
Mmmhmm.,2
"I know it's hard to believe, but you have to trust me.",1
"And why did the guys send you, Kyle?",2
Www-what do you mean?,1
"Kyle, I want you to brace yourself. This is going to be extremely hard to believe, but you are the one that has been in a coma with a VR headset on.",2
"I know it's hard to grasp, Kyle, but I was the one sent by customer service to try and convince you that none of what you've seen is real. You bought the Oculus Rift headset, Kyle.",2
Don't... do that!,1
Calm down.,2
"NO! I put your headset on, and came here to-",1
"In virtual reality, yes you did.",2
No. Then I came into this virtual space.,1
"You've been in a virtual space all along, Kyle! Think about it: we're arch-rivals! Why would the guys send you in to convince me of anything?!",2
Fuck you! Why would they send you in to convince me of anything?!,1
Fuck!,2
Yes. My name is Kyle Broflovski. Can you tell me if I purchased an Oculus Rift headset there?,1
Or if I did?,2
"Or if you sold one to an ""Eric Cartman""?",1
Dude... What?,1
What?  Hello?,2
Dude. NOW this is getting weird!,2
"No, listen, I called Customer Service because I need help!",0
"Wait. Stan?  Hold on, is this my virtual reality, or Cartman's virtual reality?",1
"It's neither. I know this might be hard for you to grasp right now, but this is all actually real.",0
"Nono, after we found Cartman, I put the headset on and then-",1
"No dude, dude. We've all been here the entire time.",0
Holy shit. Then this is all real. We've all been here from the beginning. Taking turns on the Oculus Rift headset.,1
"No, you guys. This is virtual reality.",2
How do you know?,0
Because... I'm a computer program.,2
"I'm telling you guys, I swear, you have to believe me, I am a computer program. I'm not real.",2
He's lying.,1
I'm not lying. Go ahead and ask Customer Service.,2
What was the name of the first person who called you for customer service?,0
Butters called Customer Service first?,0
"Come on, we're going to Butters' house!",0
Why not?,1
Butters! When did you call Oculus Rift Customer Service?!,1
So now we are in th real world.,0
"You guys!  I have accepted the reality that I am just a computer program. The fact is that one of us right now is in a room wearing a VR helmet seeing all this, and it's not me!",2
"Yes, we're here.",0
Well then how much of what just happened was in virtual reality?,0
What?!,0
That doesn't make sense!,0
"Yes! Yes, you have answered all my questions and I am pleased with the customer service I have been provided!!  You guys? Are you there?",0
We're right here dude. Do you remember now?,1
Yeah I remember. I'm heading back to the access point.,0
"Alright, I'm nearing Checkpoint Alpha. You guys still there?",0
We're here dude. Just a little further and we can finally end this.,1
"Okay, I'm back in Cartman's room.",0
"Alright Stan, just sit down at the computer.",2
"Alright, dude, take off the headset.",1
"Sssoo aside from all the bull crap, what do ya think of the Oculus?",1
"It's pretty cool, but the graphics suck.",0
"Girls volleyball?  Uhhh, sorry, we're actually busy.",2
"Dude, girls should totally be allowed to play sports, you just can't expect people to want to watch. Okay?  All right.",2
But we actually are busy. Tonight's the big fight.,1
"Dude, Kenny is fighting Slaughterhouse tonight. I mean, no offense, but, we're not gonna miss the fight for... girls volleyball.",0
"Yeah so, sorry you're not getting any spectators, but there's hardcore dude shit to watch.",2
Can Kenny block his elderbeast?,1
Not with his Shapeshifter. It already attacked.,0
This asshole needs to make a move already!,2
Shhh!,0
What's that?,0
He's playing an enchantment.,2
This late?,0
He just stacked his Shapeshifter with an Elven Blade!,1
"Dude, it was complete brutality!",2
You've never seen anything so ruthless!,1
It was seriously almost hard to watch.,0
"At one point, Kenny actually polymorphed the dude into a blue frog with an instant attack card. It was carnage, bro!",2
"Wendy, did you hear about last night?",0
Not that. Did you actually go to that?,0
Pfft whatever.,0
"Dude, I don't think people are appreciating this!  It was such pwnage it was almost repulsive!",2
"Yeah we like hardcore stuff, we're fuckin' dudes, bro.",2
We're men.,0
Kewwwl!,2
"Should be the next one. 2778 Mala Vista Drive. Wait, this is City Wok.",1
What's hardcore and exciting about City shrimp?,2
It doesn't even look like they're open.,1
"Uhhh, Mitchell sent us?",0
"Dude, do we look like police?",2
Five darrar?,2
"Dude, that was total carnage!",2
That was freakin' hardcore.,0
Can you believe that rooster played a Kalonian Twingrove with half his mana tapped?,2
It was just decimation.,0
It was really about the most man thing I think we've ever been a part of.,1
"We're going again on Friday, right?",2
Hell yeah!,0
What's the matter Kenny?,2
What's mean about it?,0
You feel bad for the roosters?,2
"Look, who's to say the roosters don't wanna play? I mean, they were goin' at it pretty hard.",0
"Yeah, maybe that just kind of what they do naturally.",1
"Guys, I think maybe Kenny's a little hurt because he was the big Magic champion, and now chickens are stealing his thunder.",2
Huh? A little bit?,2
"Dude, you know what we should do? We should all go in on a rooster.",0
"Dude, totally. With Kenny's Magic skills, we could probably kick serious ass!",1
"What do you think Kenny? Would that make you feel better? Huh? Come on, where's that smile? Where's that smile, Kenny? I think he's smiling you guys.",2
"Dad, it's not that big a deal.",0
You were?,1
"Dad, that's not, that's not cock Magic.",0
"Hello? We're looking to buy a rooster that can play ""Magic: The Gathering""?",2
"Uhhh, we aren't cops or anything.",1
We don't... really know the difference.,1
Do you think they're happy?,0
"Yeah, like, do you think they mind being made to play ""Magic: The Gathering""?",0
"Well, our friend here has some animal-rights concerns. Do you have any free-range chickens?",2
