dialogue,label
Yeah! Good for you Joe!,4
Yeah.,1
Hold on a second! What is that on her ankle?,0
Her ankle is what you're watching?,2
"Well it's hard to tell... Oh God, if she would just stop moving.",5
She's just doing her job!,2
You sick bastards!,1
"Oh, it's a tattoo! That's weird, Phoebe doesn't... Wait that's Ursula! That's not Phoebe that is Ursula!",5
Re! Re! Then I can watch that! Rewind it! Rewind it!,1
Hey! What's up? Oh my God! What am I doing?!!,3
Hey sweetie!,0
Hey!,2
Chicken Soup for the Soul?,0
There's no back to this couch!,2
Why are you reading this? You hate this kind of stuff.,0
"Yeah I know, but I figured a shot y'know? Maybe one of those stories would make me cry and then you wouldn't think I was y'know, all dead inside.",2
"Oh that's so sweet! Look Chandler I don't care if you can't cry, I love you.",0
Oh that makes me feel so warm in my hollow tin chest.,2
Stop it!,0
"No, I mean, come on, seriously think about it, we get married, we're up at the altar and I'm like this.",2
"I won't care, because I know you will be feeling it all in here.",0
Yeah?,2
"Yeah! And if, and if we have a baby one-day, and the doctor hands it to you in the delivery room and you don't cry, so what! And-and-and, and if we take him to college and come home and see his empty room for the first time, and you got nothing, it won't matter to me.",0
"Okay, well I won't uh, worry about this anymore then.",2
"And-and-and if I die, from a long illness. And you're writing out my eulogy and you open a desk drawer and you find a note from me that says, ""I will always be with you,"" and you still can't shed one tiny tear, I know you'll be crying a river inside.",0
"Aww, I love you so...",2
What is wrong with you?!!!,0
What?!,2
"What?! You can't shed a tear for your dead wife!! Now, I left you a note from the beyond!",0
So you didn't mean any of that?!,2
No you robot!!,0
"You damn kids! You ring my bell one more time, I swear to... Ohh, uh Jill. Umm, that-that's just a little game I play with the kids down the hall. Umm, they've really taken a liking to me. Uhh what's-what's-what's the matter?",4
"Of course, what happened?",4
"Okay, umm...",4
What?,4
Wow! Really?!,4
"Well, I'd love to! Here, you wait right here and I'll go get the projector and my notes!",4
Ohh!,4
Hey! Have you guys seen Jill? I can't find her anywhere.,5
"No, I haven't.",0
"Well, is Ross home? Maybe I'll just call him to see if he's actually seen her.",5
It's Phoebe! Phoebe!,3
Oh God. So-so you're making porn movies.,3
You're making one right now!,3
And-and you're using my name!,3
"Look, I'm talking right now! You're-you mean her.",3
What?!,3
No!! No way! No! And stop using my name! And shame on you! And shame on all of you! You're disgusting! Especially you with that!,3
Slides are almost ready.,4
"Uh okay, well there's-there's wine in the kitchen.",4
Hello?,4
What is my sister doing there?! And why are the drapes shut?!,5
"O-okay, Rach calm-calm down, okay? She-she's really upset we're just talking.",4
Ross! I think she is trying to make something happen with you to get back at me!,5
So that's the only reason she could be here huh? It couldn't have anything to do with the fact that-that maybe I'm a good listener and I uh I put on a great slide show!,4
"Ross, I am telling you that she is using you to get back at me!",5
"Y'know what? I think I can take care of myself, I'll talk to you later. Good-bye. Whoa! Uh, that was your sister actually. She-she thinks that you're just using me.",4
Hey!,3
Hey!,1
"So, I just came from the company Ursula works for.",3
"Oh no, not you too!",1
No! No! I just went to pick up Phoebe Buffay's checks; there were a lot of them.,3
Nice!,1
"Um-mmm, and I won't have to go there anymore because I gave them my correct address.",3
"That's great, but isn't it gonna bother that people still think you're a porn star?",1
Oh no! No! I know how to handle it.,3
You do?,1
"Yeah. You're trying to figure out where you know me from? All right, I'll give you a hint. From porn! Okay? Yeah your pervert boyfriend watched me in a porno movie! See?",3
Yeah.,1
Hey.,2
"You uh, you may have been right about Jill.",4
Oh! I knew it! What happened?,5
"Umm, she kissed me.",4
What?! You kissed!,5
Maybe we should give them some privacy.,2
Shhhh!!!,0
"Look, I uh, I tried not to kiss her, okay?",4
"Well, it doesn't sound like it! I mean, it's pretty easy not to kiss someone, you just don't kiss them! See look at us, right now, not kissing!",5
"Let me finish, okay? She started kissing me and-and I didn't stop it. I guess I-I just wasn't thinking...",4
Yeah that's right you weren't thinking! Y'know what? Let me give you something to think about!,5
Oh wait-hold it! But then I started thinking and I stopped the kissing.,4
"Oh, well thank you for taking your tongue out of my sister's mouth long enough to tell me that.",5
Look I-I realize if anything were to happen with me and Jill then nothing could ever happen with us!,4
What?!,5
"No, I mean, look I don't know if anything is going to happen with us, again. Ever. But I don't want to know that it-it never could. So I stopped it and she got mad and broke my projector.",4
"Wow. I, I don't even know what to say. Thank you.",5
You're welcome.,4
Oh my God! Are-are you crying?,0
I just don't see why those two can't work things out!,2
"Yeah, I got that.",5
You take care Jill.,4
Bye-bye-e!,5
Bye.,0
"I-I can't believe Jill's gone. I can't help it, I opened a gate.",2
"Hey, you guys! Guess what? Barry and Mindy are getting a divorce!",5
Oh my God!,0
Wow!,3
What is the matter with you?!,1
No! Barry and Mindy.,3
"Oh sorry, I hear divorce I immediately go to Ross. Who-who's Barry and Mindy?",1
Barry was the guy that I was almost married and Mindy was my best friend.,5
"Ohh-oh, wasn't he cheating on you with her?",1
"Yeah, but that just means that he was falling asleep on top of her instead of me.",5
Why did they get divorced?,0
"Well, apparently she caught him cheating on her with someone else. Isn't that sad? God, could you imagine if I actually married him?! I mean how different would my life be?",5
"I know what you mean, I've always wondered how different my life would be if-if I'd never gotten divorced.",4
Which time?,3
"The first time! No seriously, imagine if Carol hadn't realized she was a lesbian.",4
I can't. I keep seeing it the good way.,1
"I'd bet I'd still be doing my kara-tay. Towards the end of our marriage I was doing a lot of kara-tay as a way of releasing the tension from y'know, not doing anything else physical.",4
Maybe the problem was you were pronouncing it kara-tay.,2
"And what if I was still fat? Well, you wouldn't be dating me, that's for sure.",0
Sure I would!,2
"What, you guys really think that I'm that shallow?",2
"No, I just think Monica was that fat.",4
"Hey, imagine if I never got fired off Days Of Our Lives! Oh-hey, there's Carol again!",1
"What if I had had the guts to quit my job? I'd probably be writing for the New Yorker, getting paid to be funny. But my job's fun too! I mean tomorrow, I-I don't have to wear a tie.",2
What if I had taken that job at Merrill Lynch?,3
What?!,4
Merrill Lynch?,5
"Yeah, I had a massage client who worked there and-and he said I had a knack for stocks.",3
Well why didn't you take the job?,5
"Because at that time you see, I thought everything that rhymed was true. So I thought y'know that if I'd work with stocks, I'd have to live in a box, and only eat lox, and have a pet fox.",3
"Hey, do you guys think that if all those things happened, we'd still hang out?",4
Oh my God! Rachel Green?,4
Rob Tillman!,5
"No-no. It's-it's me, Ross!",4
"Oh, I'm sorry. Ross Tillman.",5
"No, no-no, Ross Geller.",4
"Ohh, of course Monica's brother!",5
Yeah. Right.,4
Wow! How are you?!,5
"Good-good, I'm-I'm married.",4
Ohh! Me too!,5
Is-isn't it the best?,4
"Oh, it's the best! So, umm how's Monica?",5
"Oh really, really great! Yeah! A-actually she's right down the street, umm, do-do you know what? You should stop bye and say hi.",4
"Ohh, I would love too.",5
"Yeah? Oh-oh, she'd be so excited!",4
Ohh! Okay!,5
Come on!,4
"Oh wait, don't you have to pay for your, Busty Ladies?",5
"No, it's okay. Some-some kid asked me to pick it up for him, but I don't...",4
Oh yeah? Okay.,5
Okay.,4
But! Don't you have to give him his money back?,5
"Uh-huh. Hey, here you go buddy. Sorry, no porn for you. Okay, let's go see Monica!",4
"So Monica, still going out with Dr. Boring huh?",1
He's not boring! He's just-he's just low key.,0
Thanks.,0
Wow!!,1
"Oh dear God, let me think.",1
Hey.,2
Hey.,1
Oh no! What's the matter?,0
"Oh I just got another rejection letter. They said my writing was funny, just not ""Archie Comic funny.""",2
Okay.,0
Bye.,0
Was his question what's more boring than him?,2
"Hey man, look sorry about that Archie thing. Do uh, do you need me to give you some money?",1
"Hey, I may have no money, but I still have my pride.",2
Really?,1
Ehh.,2
"Maybe Joey doesn't have to give you the money, TV stars have assistants right?",0
"That's an idea! Hey, if I hired an assistant, would-would you take money from her?",1
"No Joey! Chandler could be your assistant! See, he could answer all of your fan mail and stuff!",0
That's great! That would be great! Let's do that!,1
I could use the money; it could give me time to write.,2
Oh right great! Welcome aboard!,1
Okay!,2
"All right! Now hey, I need to use the bathroom. Since I don't need any assistance in there, take a break!",1
All right!,2
Hey!,3
Hey Phoebe! Guess what?,0
What?,3
Joey just hired Chandler to be his assistant!,0
"Ohh that's so sweet! Oh! Hang on! Hang onnnnnn!!! Go!! No! No-no! I said sell when it hits 50! 5-0, it's a number! It comes after 4-9!! No, it's okay. It's okay, you're allowed one mistake. Just kidding, you are of course fired.",3
Hey Mon!,4
Hey!,0
"Mon, look who I ran into!",4
Oh my God! Rachel!! You look terrific!,0
"Ohh, so do you! Did you lose weight?",5
"You are so sweet to notice! Yes, I lost three and a half pounds!",0
"And, and uh, you-you remember my friend Chandler.",4
Hey.,2
Oh yeah.,5
And that's Phoebe over there!,4
Hi!,3
"Oh my God, sit down! Sit down! How long as it been since we've seen each other?",0
"1987, the day after Christmas, at Sean McMahon's party. I played you one of my songs, y'know Interplanetary Courtship Ritual.",4
"Oh yeah. Right. So now, are-do you, do you still do music?",5
"Sometimes, you should come over sometime! I'll play you one of my other...",4
"Oh my God! Joey Tribbiani from Days of Our Lives, just walked in here!",5
"Rach, he's a friend of ours.",0
You are friends with Dr. Drake Remoray?,5
Well it's kinda hard to be friends with Drake because of his busy schedule and the fact that he's not real.,2
"Hey-hey, or I could bring my keyboard over here sometime!",4
He's coming over! He's coming over!,5
Joey!,0
"I know, here-here!!",1
"Ohhh! No! This is my friend Rachel, we went to High School together.",0
Hi!,5
Hi!,1
"Hi! I love you on that show! I watch you everyday! I mean, when you took out your own kidney to save your ex-wife even though she tired to kill you...",5
"Well, it's always nice to meet the fans.",1
Ah!,5
She's not crazy is she?,1
No.,0
"So uh, how you doin'?",1
"Hang on! Hang on! Hang on! Go!! Who's this? Oh okay, you're gonna like working for me. What's your name? What kind of name is Brendy? I... Whatever... Stop talking! All right, from now on your name is Joan. You can pick your own last name.",3
Hey there you are!,1
"Uh-oh, it's my boss!",2
"All right, here's a list of things for you to do today. Man, this going to be so great! Thank you so much! All right, I got to go to work I'm delivering twins today, but only one of them is mine!",1
Drop off my dry cleaning. Pick up my vitamins. Teach me how to spell vitamins. Wear in my new jeans.,2
